pearson_r_cam_vs_cold,high_cam_px,iou_vs_coldest,iou_expected_by_chance,cam_peak_row,cam_peak_col,coldest_row,coldest_col,peak_to_coldest_dist_px,storm_id,storm_name,timestamp,wind_kt,is_interpolated
0.7200001508178351,11757,0.46925768557860537,0.13270500592584233,135,131,113,99,38.8329756778952,AL092022,IAN,2022-09-27T05:00:00+00:00,97.5,True
0.6476459976850514,11886,0.46163305459911463,0.13435670200981167,133,132,117,102,34.0,AL092022,IAN,2022-09-27T06:00:00+00:00,100.0,False
0.6145731076032351,10557,0.49120700614450175,0.117567793306977,136,135,108,102,43.278170016764804,AL092022,IAN,2022-09-27T07:00:00+00:00,104.0,True
0.6296744166442653,11482,0.5489005800620531,0.1291999549904355,138,134,106,96,49.678969393496885,AL092022,IAN,2022-09-27T08:00:00+00:00,108.0,True
0.5907400123382974,12187,0.5205240174672489,0.13822945613338627,120,123,104,97,30.528675044947494,AL092022,IAN,2022-09-27T08:30:00+00:00,110.0,False
0.6163827409298918,10671,0.5963796843443788,0.11898841449136384,120,127,97,98,37.013511046643494,AL092022,IAN,2022-09-27T09:00:00+00:00,108.57142857142856,True
0.6482446731500127,11224,0.4764535648513549,0.1259312449510816,128,133,54,183,89.30845424706443,AL092022,IAN,2022-09-27T10:00:00+00:00,105.71428571428572,True
0.543758640354934,13078,0.33204318598492566,0.1498498980223205,134,134,31,155,105.11898020814318,AL092022,IAN,2022-09-27T11:00:00+00:00,102.85714285714286,True
0.4710441143440225,11830,0.29594128279564,0.13363909536612367,132,131,33,163,104.04326023342406,AL092022,IAN,2022-09-27T12:00:00+00:00,100.0,False
0.5105484686248885,15078,0.29136690647482016,0.17681825644393367,123,118,34,164,100.18482919085105,AL092022,IAN,2022-09-27T13:00:00+00:00,100.83333333333331,True
0.468402294624177,11045,0.31786183033050947,0.1236745159953867,130,117,156,204,90.80198235721508,AL092022,IAN,2022-09-27T14:00:00+00:00,101.66666666666669,True
0.4570671785182717,8993,0.32953873447664106,0.09843584102277828,133,132,117,213,82.56512580987206,AL092022,IAN,2022-09-27T15:00:00+00:00,102.5,True
0.4580813032276476,8284,0.4325983571119758,0.08997697354129557,134,134,91,104,52.43090691567332,AL092022,IAN,2022-09-27T16:00:00+00:00,103.33333333333331,True
0.56586294679547,7616,0.5147175815433572,0.0821256038647343,132,136,103,96,49.4064773081425,AL092022,IAN,2022-09-27T17:00:00+00:00,104.16666666666669,True
0.6485609949118726,9677,0.6212095828446976,0.10672180865729253,132,134,130,127,7.280109889280518,AL092022,IAN,2022-09-27T18:00:00+00:00,105.0,False
0.6261083405953575,10357,0.5823084561912765,0.11508417134285237,120,127,111,96,32.28002478313795,AL092022,IAN,2022-09-27T19:00:00+00:00,105.0,True
0.628232400381264,9215,0.5196240105540897,0.10111151343581641,119,135,103,100,38.48376280978771,AL092022,IAN,2022-09-27T20:00:00+00:00,105.0,True
0.6488813382878926,10820,0.5638097991039167,0.12085064557923425,120,135,132,105,32.31098884280702,AL092022,IAN,2022-09-27T21:00:00+00:00,105.0,True
0.6551999041908733,9573,0.5857213847937718,0.105453904537393,134,137,128,96,41.43669871020132,AL092022,IAN,2022-09-27T22:00:00+00:00,105.0,True
0.7054274142161077,10463,0.6516179952644041,0.11639911446339374,119,135,113,98,37.48332962798263,AL092022,IAN,2022-09-27T23:00:00+00:00,105.0,True
0.7222033846650685,13262,0.607417732258651,0.15227925134917902,132,135,60,122,73.16419889536138,AL092022,IAN,2022-09-28T00:00:00+00:00,105.0,False
0.6594315981910659,9843,0.4666964684845776,0.10875161586140605,133,138,110,91,52.32590180780452,AL092022,IAN,2022-09-28T01:00:00+00:00,107.5,True
0.6107969462450528,12281,0.43965769884531974,0.13944431197556517,121,138,120,96,42.01190307520001,AL092022,IAN,2022-09-28T02:00:00+00:00,110.0,False
0.6491852040206378,19330,0.5788613901821449,0.23857717656932687,132,139,114,93,49.39635614091387,AL092022,IAN,2022-09-28T03:00:00+00:00,112.5,True
0.623885245438816,18741,0.5797858888982551,0.22963816152234381,115,136,98,93,46.238512086787566,AL092022,IAN,2022-09-28T04:00:00+00:00,115.0,True
0.6510555395806917,15069,0.6442795569861968,0.17669406564028003,114,124,103,95,31.016124838541646,AL092022,IAN,2022-09-28T05:00:00+00:00,117.5,True
0.7142032500092501,24991,0.6574479373922271,0.3316171494539616,116,127,88,101,38.2099463490856,AL092022,IAN,2022-09-28T06:00:00+00:00,120.0,False
0.6584965744369061,15590,0.5874955450333486,0.18392675963285435,114,117,99,94,27.459060435491963,AL092022,IAN,2022-09-28T07:00:00+00:00,123.33333333333331,True
0.689279385802891,14031,0.6106296275038742,0.1625444561578295,113,117,103,93,26.0,AL092022,IAN,2022-09-28T08:00:00+00:00,126.66666666666669,True
0.7125388905218637,18388,0.6151075977162934,0.2243423942218535,119,125,90,97,40.311288741492746,AL092022,IAN,2022-09-28T09:00:00+00:00,130.0,True
0.6746450148663912,12414,0.6178808810113384,0.14116764083786304,114,119,105,92,28.460498941515414,AL092022,IAN,2022-09-28T10:00:00+00:00,133.33333333333334,True
0.6784647794304032,13373,0.6357409332762523,0.1537497556881546,113,119,129,126,17.46424919657298,AL092022,IAN,2022-09-28T11:00:00+00:00,136.66666666666666,True
0.6407263996040893,12584,0.58588531821046,0.14337799653632305,115,120,117,99,21.095023109728988,AL092022,IAN,2022-09-28T12:00:00+00:00,140.0,False
0.6432953252720104,13461,0.610263771756684,0.15491823088697335,114,128,104,84,45.12205669071391,AL092022,IAN,2022-09-28T13:00:00+00:00,139.16666666666666,True
0.6819187178368115,17659,0.6979807692307692,0.21354890982308056,121,119,138,130,20.248456731316587,AL092022,IAN,2022-09-28T14:00:00+00:00,138.33333333333334,True
0.7139732148129164,14654,0.6864031302146268,0.17099582253961587,135,137,85,102,61.032778078668514,AL092022,IAN,2022-09-28T15:00:00+00:00,137.5,True
0.6774965803797475,15721,0.6595587459094268,0.18575935531897295,124,130,27,208,124.47088012864695,AL092022,IAN,2022-09-28T16:00:00+00:00,136.66666666666666,True
0.6031326693394705,16309,0.5857844328844377,0.1940554240091382,116,131,22,203,118.40608092492548,AL092022,IAN,2022-09-28T17:00:00+00:00,135.83333333333334,True
0.591489857877616,11639,0.5495939289042737,0.13119835875238128,115,134,36,211,110.3177229641729,AL092022,IAN,2022-09-28T18:00:00+00:00,135.0,False
0.5886568435949354,12298,0.5041585127201565,0.13966429690871512,114,131,15,203,122.41323457861898,AL092022,IAN,2022-09-28T19:00:00+00:00,130.3846153846154,True
0.6065885939189315,13446,0.482387960972383,0.15471889167606379,114,131,15,202,121.82774724995944,AL092022,IAN,2022-09-28T19:05:00+00:00,130.0,False
0.6622469726684111,19020,0.4860535979373389,0.23385629272611028,119,134,24,213,123.5556554755791,AL092022,IAN,2022-09-28T20:00:00+00:00,126.94444444444444,True
